task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3	8b/730391	4013891	NFCORE_WOMBAT:WOMBAT:COMPOMICS:CREATE_DECOY_DATABASE	COMPLETED	0	2023-10-10 11:18:12.835	4s	3s	184.5%	362.6 MB	6.8 GB	58.9 MB	26.1 MB
1	e8/18ec46	4013900	NFCORE_WOMBAT:WOMBAT:PROLINE:CREATE_DECOY_DATABASE	COMPLETED	0	2023-10-10 11:18:12.853	4s	3s	200.6%	410.8 MB	6.8 GB	58.9 MB	26.1 MB
2	82/b552d6	4013983	NFCORE_WOMBAT:WOMBAT:PREPARE_FILES	COMPLETED	0	2023-10-10 11:18:13.001	2h 10m 10s	2h 10m 9s	3.0%	68.7 MB	2 GB	15.3 MB	8.9 GB
29	f0/fc44d5	4066219	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (8)	COMPLETED	0	2023-10-10 13:28:23.768	1m 19s	1m 16s	118.6%	1 GB	204.1 GB	830.5 MB	483.8 MB
53	65/ea28f4	4066279	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (15)	COMPLETED	0	2023-10-10 13:28:23.782	1m 24s	1m 17s	119.5%	1 GB	204.1 GB	829.2 MB	482.1 MB
24	67/ee60c0	4066348	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (6)	COMPLETED	0	2023-10-10 13:28:23.801	1m 35s	1m 22s	114.5%	1.1 GB	204.1 GB	829.3 MB	482.6 MB
7	9a/220b24	4065949	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (1)	COMPLETED	0	2023-10-10 13:28:23.700	1m 38s	1m 33s	101.9%	1 GB	204.1 GB	849.8 MB	492.4 MB
58	ed/896328	4065951	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (18)	COMPLETED	0	2023-10-10 13:28:23.705	1m 38s	1m 24s	110.1%	1 GB	204.1 GB	821.9 MB	478.9 MB
42	b1/cc7afe	4066076	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (13)	COMPLETED	0	2023-10-10 13:28:23.731	1m 38s	1m 31s	99.9%	1 GB	204.1 GB	795.7 MB	466.5 MB
15	eb/c6ffaa	4066324	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (4)	COMPLETED	0	2023-10-10 13:28:23.795	1m 38s	1m 30s	100.0%	1 GB	204.1 GB	785.8 MB	461.7 MB
